id,word,phrase,meaning
002210,cheer,cheer sb. up,使某人高兴起来；使某人振作起来
002210,cheer,be of good cheer,高兴；心情好
002210,cheer,cheering squad,啦啦队
002211,cheerful,cheerful smile,欢快的微笑
002211,cheerful,cheerful mood,愉快的心情
002211,cheerful,cheerful voice,欢快的声音
002211,cheerful,cheerful atmosphere,欢快的气氛
002211,cheerful,cheerful personality,开朗的性格
002212,cheerfully,cheerfully smiling,愉快地微笑
002212,cheerfully,cheerfully singing,欢快地歌唱
002212,cheerfully,cheerfully chatting,愉快地聊天
002212,cheerfully,cheerfully dancing,欢快地跳舞
002212,cheerfully,cheerfully working,快乐地工作
002213,cheerleader,school cheerleader,学校啦啦队队员
002213,cheerleader,professional cheerleader,职业啦啦队队员
002213,cheerleader,cheerleader squad,啦啦队队伍
002213,cheerleader,head cheerleader,啦啦队队长
002213,cheerleader,cheerleader uniform,啦啦队队服
002214,cheers,cheers up,使高兴；使振奋
002214,cheers,three cheers,（用于表达祝贺或欢呼）三声欢呼
002214,cheers,cheers to,为\...\...干杯
002214,cheers,cheers mate,干杯，朋友
002214,cheers,cheers for,为\...\...欢呼
002215,cheery,cheery smile,愉快的微笑
002215,cheery,cheery mood,欢快的心情
002215,cheery,cheery greeting,愉快的问候
002215,cheery,cheery atmosphere,欢快的气氛
002215,cheery,cheery voice,欢快的声音
002216,cheese,cheese cake,芝士蛋糕
002216,cheese,cheese sandwich,芝士三明治
002216,cheese,processed cheese,加工干酪
002216,cheese,cream cheese,奶油干酪
002216,cheese,cheese spread,奶酪酱
002217,cheeseburger,eat a cheeseburger,吃一个芝士汉堡
002217,cheeseburger,make a cheeseburger,制作一个芝士汉堡
002217,cheeseburger,love cheeseburgers,喜欢芝士汉堡
002217,cheeseburger,sell cheeseburgers,卖芝士汉堡
002217,cheeseburger,order a cheeseburger,点一个芝士汉堡
002218,cheesecake,strawberry cheesecake,草莓芝士蛋糕
002218,cheesecake,blueberry cheesecake,蓝莓芝士蛋糕
002218,cheesecake,chocolate cheesecake,巧克力芝士蛋糕
002218,cheesecake,low-fat cheesecake,低脂芝士蛋糕
002218,cheesecake,homemade cheesecake,自制芝士蛋糕
002219,cheesy,cheesy smile,假笑；不真诚的笑
002219,cheesy,cheesy joke,低级笑话；庸俗的笑话
002219,cheesy,cheesy music,庸俗的音乐；质量差的音乐
002219,cheesy,cheesy romance,俗套的浪漫；老套的爱情故事
002219,cheesy,cheesy commercial,俗气的广告；质量不佳的商业广告
002220,cheetah,cheetah cub,猎豹幼崽
002220,cheetah,cheetah speed,猎豹的速度
002220,cheetah,run like a cheetah,像猎豹一样奔跑
002220,cheetah,cheetah habitat,猎豹的栖息地
002220,cheetah,cheetah hunting,猎豹狩猎
002221,chef,master chef,主厨；大厨
002221,chef,celebrity chef,名厨
002221,chef,head chef,厨师长
002221,chef,pastry chef,糕点厨师
002221,chef,sous chef,副厨师长
002222,chemical,chemical reaction,化学反应
002222,chemical,chemical engineering,化学工程
002222,chemical,chemical element,化学元素
002222,chemical,chemical industry,化学工业
002222,chemical,chemical substance,化学物质
002223,chemically,chemically reactive,化学反应性的
002223,chemically,chemically pure,化学纯的
002223,chemically,chemically modified,化学改性的
002223,chemically,chemically stable,化学稳定的
002223,chemically,chemically bonded,化学键合的
002224,chemist,pharmaceutical chemist,药物化学家
002224,chemist,analytical chemist,分析化学家
002224,chemist,organic chemist,有机化学家
002224,chemist,inorganic chemist,无机化学家
002224,chemist,industrial chemist,工业化学家
002225,chemistry,organic chemistry,有机化学
002225,chemistry,inorganic chemistry,无机化学
002225,chemistry,analytical chemistry,分析化学
002225,chemistry,physical chemistry,物理化学
002225,chemistry,environmental chemistry,环境化学
002226,chemotherapy,chemotherapy drug,化疗药物
002226,chemotherapy,chemotherapy session,化疗疗程
002226,chemotherapy,undergo chemotherapy,接受化疗
002226,chemotherapy,chemotherapy treatment,化疗治疗
002226,chemotherapy,chemotherapy side effect,化疗副作用
002227,cherish,cherish the memory,怀念；铭记
002227,cherish,cherish hope,怀有希望
002227,cherish,cherish friendship,珍视友谊
002227,cherish,cherish time,珍惜时间
002227,cherish,cherish every moment,珍惜每一刻
002228,cherry,cherry blossom,樱花
002228,cherry,cherry pie,樱桃派
002228,cherry,cherry tree,樱桃树
002228,cherry,cherry red,樱桃红
002228,cherry,sweet cherry,甜樱桃
002229,chess,play chess,下棋
002229,chess,chess board,棋盘
002229,chess,chess game,国际象棋比赛
002229,chess,chess piece,国际象棋棋子
002229,chess,chess player,国际象棋棋手
002230,chest,chest pain,胸痛
002230,chest,chest infection,胸部感染
002230,chest,chest of drawers,五斗橱；衣柜
002230,chest,treasure chest,财宝箱；宝库
002230,chest,ice chest,冰柜；冰箱
002231,chestnut,chestnut tree,栗树
002231,chestnut,chestnut brown,栗棕色
002231,chestnut,roast chestnut,烤栗子
002231,chestnut,chestnut horse,栗色马
002231,chestnut,chestnut wood,栗木
002232,chew,chew the fat,闲聊；闲谈
002232,chew,chew over,仔细考虑；深思熟虑
002232,chew,chew out,严厉责骂；训斥
002232,chew,chew something up,嚼碎；咬坏
002232,chew,chew on,咀嚼；认真考虑
002233,chewy,chewy candy,有嚼劲的糖果
002233,chewy,chewy texture,耐嚼的质地
002233,chewy,chewy bread,有嚼劲的面包
002233,chewy,chewy steak,耐嚼的牛排
002233,chewy,chewy gum,有嚼劲的口香糖
002234,chi,chi square,卡方
002234,chi,chi energy,气能量
002234,chi,yin and yang chi,阴阳气
002234,chi,chi flow,气流
002234,chi,chi balance,气的平衡
002235,chic,chic style,别致的风格
002235,chic,urban chic,都市时尚
002235,chic,chic look,时髦的外表
002235,chic,chic outfit,时尚的服装
002235,chic,chic accessory,时髦的配饰
002236,chick,chick lit,女性通俗小说
002236,chick,chick pea,鹰嘴豆
002236,chick,chick embryo,鸡胚
002236,chick,chick flick,女性电影
002236,chick,chick magnet,吸引女性的人或物
002237,chicken,chicken soup,鸡汤
002237,chicken,roast chicken,烤鸡
002237,chicken,fried chicken,炸鸡
002237,chicken,chicken breast,鸡胸肉
002237,chicken,chicken wing,鸡翅
002238,chickpea,chickpea curry,鹰嘴豆咖喱
002238,chickpea,chickpea salad,鹰嘴豆沙拉
002238,chickpea,roasted chickpea,烤鹰嘴豆
002238,chickpea,chickpea flour,鹰嘴豆粉
002238,chickpea,canned chickpea,罐装鹰嘴豆
002239,chide,chide someone for something,责备或批评某人因为某事
002239,chide,chide gently,温和地责备或批评
002239,chide,chide harshly,严厉地责备或批评
002239,chide,chide oneself,自责或自我批评
002239,chide,chide into silence,通过责备使某人沉默
002240,chief,chief executive officer (CEO),首席执行官，公司或组织中最高级别的执行官，负责总体管理和决策。
002240,chief,chief of staff,参谋长，通常指军队或组织中负责协调和执行高层决策的高级官员。
002240,chief,chief operating officer (COO),首席运营官，负责监督公司日常运营和管理的高级管理人员。
002240,chief,chief financial officer (CFO),首席财务官，负责公司财务管理、财务规划和财务报告的高级管理人员。
002240,chief,chief technology officer (CTO),首席技术官，负责公司技术战略、技术开发和创新的高级管理人员。
002241,chiefly,chiefly concerned,主要关注
002241,chiefly,chiefly responsible,主要负责
002241,chiefly,chiefly composed of,主要由\...组成
002241,chiefly,chiefly characterized by,主要以\...为特征
002241,chiefly,chiefly interested in,主要对\...感兴趣
002242,chieftain,chieftain of the tribe,部落的首领
002242,chieftain,warrior chieftain,战士首领
002242,chieftain,chieftain of the clan,氏族的首领
002242,chieftain,rebel chieftain,叛军首领
002242,chieftain,chieftain of the mountain,山区的首领
002243,chiffon,chiffon cake,一种轻盈、松软的海绵蛋糕，通常由蛋黄、蛋白和糖制成，口感细腻。
002243,chiffon,chiffon scarf,一种轻薄、透气的丝巾，通常由雪纺面料制成，适合夏季佩戴。
002243,chiffon,chiffon blouse,一种由雪纺面料制成的女式上衣，轻盈飘逸，适合夏季穿着。
002243,chiffon,chiffon dress,一种由雪纺面料制成的女式连衣裙，轻盈飘逸，适合夏季或正式场合穿着。
002243,chiffon,chiffon curtain,一种由雪纺面料制成的窗帘，轻盈透明，常用于装饰窗户，增加室内光线和美感。
002244,child,child care,儿童保育
002244,child,child welfare,儿童福利
002244,child,only child,独生子女
002244,child,child abuse,虐待儿童
002244,child,child labor,童工
002245,childbirth,difficult childbirth,难产
002245,childbirth,natural childbirth,自然分娩
002245,childbirth,assisted childbirth,辅助分娩
002245,childbirth,painful childbirth,痛苦的分娩
002245,childbirth,uncomplicated childbirth,无并发症的分娩
002246,childhood,happy childhood,快乐的童年
002246,childhood,childhood memories,童年回忆
002246,childhood,early childhood,幼儿时期
002246,childhood,childhood friend,童年好友
002246,childhood,childhood dream,童年梦想
002247,childish,childish behavior,幼稚的行为
002247,childish,childish face,孩子气的脸
002247,childish,childish joy,孩子般的欢乐
002247,childish,childish innocence,幼稚的天真
002247,childish,childish tantrum,孩子气的发脾气
002248,childless,childless couple,无子女的夫妇
002248,childless,childless family,无子女的家庭
002248,childless,remain childless,一直没有孩子
002248,childless,childless years,无子女的岁月
002248,childless,lead a childless life,过着无子女的生活
002249,childlike,childlike innocence,孩子般的天真无邪
002249,childlike,childlike simplicity,孩子般的单纯
002249,childlike,childlike joy,孩子般的快乐
002249,childlike,childlike curiosity,孩子般的好奇心
002249,childlike,childlike trust,孩子般的信任
002250,chile,Chile pepper,辣椒
002250,chile,Chile saltpeter,智利硝石
002250,chile,Chile wine,智利葡萄酒
002250,chile,Chile con carne,辣味牛肉末（一种墨西哥菜）
002250,chile,Chile pine,智利松
002251,chili,chili powder,辣椒粉
002251,chili,chili con carne,辣味肉末（一种墨西哥菜）
002251,chili,chili sauce,辣椒酱
002251,chili,chili pepper,辣椒
002251,chili,sweet chili,甜辣椒
002252,chill,chill out,放松，冷静下来
002252,chill,catch a chill,着凉，受寒
002252,chill,chill to the bone,寒气刺骨
002252,chill,put the chill on,使扫兴，使沮丧
002252,chill,chill factor,风寒因素
002253,chilled,chilled water,冷冻水；冷水
002253,chilled,chilled juice,冰镇果汁
002253,chilled,chilled meat,冷藏肉
002253,chilled,chilled air,冷空气
002253,chilled,chilled beer,冰啤酒
002254,chilly,chilly weather,寒冷的天气
002254,chilly,feel chilly,感觉寒冷
002254,chilly,a chilly wind,一阵寒风
002254,chilly,chilly morning,寒冷的早晨
002254,chilly,chilly night,寒冷的夜晚
002255,chime,chime in,插话；附和
002255,chime,chime with,与\...协调；与\...一致
002255,chime,wind chime,风铃
002255,chime,chime clock,报时钟
002255,chime,chime bar,音条
002256,chimney,chimney stack,大烟囱；总烟囱
002256,chimney,chimney pot,烟囱管帽
002256,chimney,chimney sweep,扫烟囱的人
002256,chimney,chimney corner,壁炉边
002256,chimney,chimney breast,壁炉腔
002257,chimp,chimpanzee conservation,黑猩猩保护
002257,chimp,young chimp,年幼的黑猩猩
002257,chimp,chimp habitat,黑猩猩栖息地
002257,chimp,wild chimp,野生黑猩猩
002257,chimp,chimp behavior,黑猩猩行为
002258,chimpanzee,chimpanzee habitat,黑猩猩栖息地
002258,chimpanzee,chimpanzee behavior,黑猩猩行为
002258,chimpanzee,chimpanzee intelligence,黑猩猩智力
002258,chimpanzee,chimpanzee communication,黑猩猩交流
002258,chimpanzee,chimpanzee conservation,黑猩猩保护
